Fecha	Temperatura (K)	Humedad (%)	Presion (Pa)	Device ID
2025-12-02 17:04:48	295.66	58.71	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:48	295.66	58.72	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:47	295.66	58.71	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:47	295.66	58.7	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:46	295.66	58.69	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:46	295.66	58.7	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:45	295.66	58.7	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:45	295.66	58.71	81436	24:D7:EB:59:2E:30
2025-12-02 17:04:44	295.67	58.7	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:43	295.66	58.68	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:43	295.67	58.7	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:42	295.66	58.68	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:42	295.66	58.69	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:41	295.66	58.7	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:41	295.66	58.7	81437	24:D7:EB:59:2E:30
2025-12-02 17:04:40	295.66	58.7	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:40	295.66	58.68	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:39	295.66	58.7	81436	24:D7:EB:59:2E:30
2025-12-02 17:04:39	295.66	58.7	81436	24:D7:EB:59:2E:30
2025-12-02 17:04:38	295.66	58.68	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:38	295.66	58.7	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:37	295.66	58.68	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:37	295.67	58.68	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:36	295.66	58.67	81437	24:D7:EB:59:2E:30
2025-12-02 17:04:35	295.67	58.67	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:35	295.67	58.67	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:34	295.67	58.65	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:34	295.66	58.66	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:33	295.66	58.65	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:33	295.66	58.66	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:32	295.66	58.65	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:32	295.66	58.65	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:31	295.67	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:31	295.66	58.65	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:30	295.67	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:30	295.67	58.64	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:29	295.67	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:29	295.66	58.65	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:28	295.66	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:28	295.66	58.64	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:27	295.66	58.65	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:26	295.66	58.66	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:26	295.66	58.65	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:25	295.67	58.68	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:25	295.66	58.67	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:24	295.66	58.68	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:24	295.66	58.7	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:23	295.66	58.73	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:23	295.67	58.69	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:22	295.66	58.7	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:22	295.67	58.68	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:21	295.66	58.68	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:21	295.66	58.7	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:20	295.66	58.7	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:20	295.67	58.7	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:19	295.67	58.71	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:18	295.66	58.72	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:18	295.66	58.71	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:17	295.67	58.72	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:17	295.66	58.71	81444	24:D7:EB:59:2E:30
2025-12-02 17:04:16	295.66	58.71	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:16	295.66	58.72	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:15	295.67	58.72	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:15	295.67	58.71	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:14	295.66	58.71	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:14	295.67	58.71	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:13	295.67	58.71	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:13	295.67	58.71	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:12	295.67	58.69	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:12	295.67	58.7	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:11	295.67	58.67	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:11	295.66	58.67	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:10	295.67	58.66	81444	24:D7:EB:59:2E:30
2025-12-02 17:04:09	295.66	58.65	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:09	295.66	58.66	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:08	295.67	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:08	295.67	58.65	81443	24:D7:EB:59:2E:30
2025-12-02 17:04:07	295.67	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:07	295.67	58.63	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:06	295.67	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:06	295.67	58.62	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:05	295.67	58.62	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:05	295.67	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:04	295.67	58.62	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:04	295.67	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:03	295.67	58.63	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:03	295.67	58.62	81443	24:D7:EB:59:2E:30
2025-12-02 17:04:02	295.67	58.63	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:01	295.67	58.65	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:01	295.67	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:00	295.67	58.66	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:00	295.66	58.65	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:59	295.67	58.67	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:59	295.67	58.67	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:58	295.67	58.7	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:58	295.67	58.68	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:57	295.68	58.71	81445	24:D7:EB:59:2E:30
2025-12-02 17:03:57	295.66	58.7	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:56	295.67	58.71	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:56	295.68	58.71	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:55	295.67	58.71	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:55	295.66	58.71	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:54	295.67	58.73	81443	24:D7:EB:59:2E:30
2025-12-02 17:03:54	295.67	58.71	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:53	295.66	58.73	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:52	295.67	58.74	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:52	295.67	58.74	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:51	295.67	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:51	295.66	58.74	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:50	295.66	58.76	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:50	295.66	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:49	295.66	58.76	81443	24:D7:EB:59:2E:30
2025-12-02 17:03:49	295.67	58.76	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:48	295.66	58.79	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:48	295.67	58.77	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:47	295.66	58.79	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:47	295.66	58.77	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:46	295.66	58.79	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:46	295.67	58.79	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:45	295.67	58.79	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:45	295.66	58.8	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:44	295.67	58.8	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:43	295.67	58.81	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:43	295.66	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:42	295.67	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:42	295.66	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:41	295.67	58.82	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:41	295.67	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:40	295.67	58.82	81443	24:D7:EB:59:2E:30
2025-12-02 17:03:40	295.66	58.81	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:39	295.67	58.82	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:39	295.67	58.83	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:38	295.67	58.82	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:38	295.67	58.81	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:37	295.68	58.81	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:37	295.67	58.82	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:36	295.66	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:35	295.66	58.8	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:35	295.67	58.81	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:34	295.66	58.8	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:34	295.66	58.8	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:33	295.66	58.8	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:33	295.66	58.8	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:32	295.66	58.8	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:32	295.67	58.8	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:31	295.66	58.8	81436	24:D7:EB:59:2E:30
2025-12-02 17:03:31	295.66	58.8	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:30	295.66	58.8	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:30	295.66	58.8	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:29	295.67	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:29	295.66	58.81	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:28	295.67	58.81	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:28	295.66	58.81	81437	24:D7:EB:59:2E:30
2025-12-02 17:03:27	295.66	58.82	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:26	295.66	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:26	295.67	58.82	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:25	295.66	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:25	295.66	58.82	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:24	295.67	58.82	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:24	295.66	58.82	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:23	295.66	58.82	81443	24:D7:EB:59:2E:30
2025-12-02 17:03:23	295.66	58.82	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:22	295.66	58.81	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:22	295.67	58.82	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:21	295.66	58.82	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:21	295.66	58.81	81445	24:D7:EB:59:2E:30
2025-12-02 17:03:20	295.67	58.82	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:20	295.66	58.81	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:19	295.66	58.81	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:18	295.66	58.82	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:18	295.66	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:17	295.67	58.83	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:17	295.66	58.83	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:16	295.67	58.83	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:16	295.66	58.83	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:15	295.67	58.83	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:15	295.67	58.83	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:14	295.67	58.83	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:14	295.67	58.83	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:13	295.66	58.83	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:13	295.67	58.83	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:12	295.67	58.83	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:12	295.67	58.83	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:11	295.67	58.83	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:11	295.67	58.83	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:10	295.67	58.83	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:09	295.66	58.82	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:09	295.67	58.83	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:08	295.66	58.83	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:08	295.66	58.83	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:07	295.66	58.82	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:07	295.67	58.83	81437	24:D7:EB:59:2E:30
2025-12-02 17:03:06	295.67	58.82	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:06	295.67	58.82	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:05	295.66	58.81	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:05	295.66	58.82	81439	24:D7:EB:59:2E:30
2025-12-02 17:03:04	295.66	58.81	81438	24:D7:EB:59:2E:30
2025-12-02 17:03:04	295.66	58.81	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:03	295.66	58.8	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:03	295.66	58.81	81442	24:D7:EB:59:2E:30
2025-12-02 17:03:02	295.66	58.8	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:01	295.66	58.8	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:01	295.66	58.8	81441	24:D7:EB:59:2E:30
2025-12-02 17:03:00	295.66	58.79	81440	24:D7:EB:59:2E:30
2025-12-02 17:03:00	295.66	58.79	81437	24:D7:EB:59:2E:30
2025-12-02 17:02:59	295.66	58.79	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:59	295.66	58.79	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:58	295.67	58.78	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:58	295.66	58.77	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:57	295.66	58.79	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:57	295.67	58.77	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:56	295.66	58.79	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:56	295.67	58.77	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:55	295.66	58.79	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:55	295.67	58.79	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:54	295.67	58.79	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:54	295.66	58.79	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:53	295.66	58.79	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:52	295.66	58.77	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:52	295.66	58.77	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:51	295.66	58.76	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:51	295.66	58.77	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:50	295.66	58.76	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:50	295.66	58.77	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:49	295.66	58.79	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:49	295.66	58.79	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:48	295.66	58.8	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:48	295.66	58.8	81437	24:D7:EB:59:2E:30
2025-12-02 17:02:47	295.66	58.79	81435	24:D7:EB:59:2E:30
2025-12-02 17:02:47	295.66	58.79	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:46	295.66	58.79	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:46	295.66	58.79	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:45	295.66	58.8	81443	24:D7:EB:59:2E:30
2025-12-02 17:02:45	295.66	58.79	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:44	295.66	58.79	81437	24:D7:EB:59:2E:30
2025-12-02 17:02:43	295.66	58.79	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:43	295.66	58.79	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:42	295.66	58.77	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:42	295.67	58.77	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:41	295.67	58.76	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:41	295.66	58.76	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:40	295.66	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:40	295.66	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:39	295.66	58.74	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:39	295.66	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:38	295.66	58.73	81436	24:D7:EB:59:2E:30
2025-12-02 17:02:38	295.67	58.73	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:37	295.67	58.71	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:37	295.66	58.72	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:36	295.67	58.71	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:35	295.67	58.7	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:35	295.67	58.7	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:34	295.67	58.68	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:34	295.67	58.7	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:33	295.66	58.66	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:33	295.67	58.67	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:32	295.66	58.64	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:32	295.66	58.65	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:31	295.66	58.62	81437	24:D7:EB:59:2E:30
2025-12-02 17:02:31	295.67	58.63	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:30	295.66	58.59	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:30	295.67	58.61	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:29	295.66	58.57	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:29	295.68	58.57	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:28	295.66	58.54	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:28	295.67	58.55	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:27	295.67	58.53	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:26	295.67	58.53	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:26	295.66	58.53	81438	24:D7:EB:59:2E:30
2025-12-02 17:02:25	295.67	58.55	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:25	295.67	58.53	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:24	295.66	58.57	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:24	295.66	58.56	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:23	295.66	58.61	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:23	295.66	58.59	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:22	295.68	58.64	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:22	295.66	58.63	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:21	295.67	58.66	81443	24:D7:EB:59:2E:30
2025-12-02 17:02:21	295.67	58.65	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:20	295.67	58.67	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:20	295.67	58.66	81444	24:D7:EB:59:2E:30
2025-12-02 17:02:19	295.67	58.67	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:18	295.67	58.67	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:18	295.67	58.68	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:17	295.67	58.68	81443	24:D7:EB:59:2E:30
2025-12-02 17:02:17	295.67	58.67	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:16	295.67	58.67	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:16	295.67	58.67	81443	24:D7:EB:59:2E:30
2025-12-02 17:02:15	295.67	58.66	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:15	295.67	58.66	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:14	295.67	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:14	295.67	58.65	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:13	295.67	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:13	295.67	58.65	81443	24:D7:EB:59:2E:30
2025-12-02 17:02:12	295.67	58.65	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:12	295.67	58.64	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:11	295.67	58.66	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:11	295.67	58.65	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:10	295.68	58.66	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:09	295.67	58.66	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:09	295.68	58.66	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:08	295.67	58.67	81444	24:D7:EB:59:2E:30
2025-12-02 17:02:08	295.67	58.66	81439	24:D7:EB:59:2E:30
2025-12-02 17:02:07	295.68	58.7	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:07	295.67	58.69	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:06	295.67	58.73	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:06	295.67	58.72	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:05	295.68	58.75	81443	24:D7:EB:59:2E:30
2025-12-02 17:02:05	295.68	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:04	295.67	58.75	81440	24:D7:EB:59:2E:30
2025-12-02 17:02:04	295.67	58.75	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:03	295.67	58.75	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:03	295.67	58.75	81443	24:D7:EB:59:2E:30
2025-12-02 17:02:02	295.67	58.74	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:02	295.67	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:01	295.68	58.74	81441	24:D7:EB:59:2E:30
2025-12-02 17:02:00	295.68	58.74	81442	24:D7:EB:59:2E:30
2025-12-02 17:02:00	295.67	58.74	81442	24:D7:EB:59:2E:30
2025-12-02 17:01:59	295.67	58.74	81441	Detectando...
2025-12-02 17:01:59	295.68	58.74	81444	24:D7:EB:59:2E:30
2025-12-02 16:59:41	295.67	58.81	81445	24
2025-12-02 16:59:40	295.67	58.82	81447	24
2025-12-02 16:59:40	295.67	58.81	81445	24
2025-12-02 16:59:39	295.67	58.83	81445	24
2025-12-02 16:59:38	295.66	58.83	81443	24
2025-12-02 16:59:38	295.67	58.83	81444	24
2025-12-02 16:59:37	295.67	58.83	81441	24
2025-12-02 16:59:37	295.67	58.83	81442	24
2025-12-02 16:59:36	295.67	58.84	81441	24
2025-12-02 16:59:36	295.68	58.83	81443	24
2025-12-02 16:59:35	295.68	58.83	81442	24
2025-12-02 16:59:35	295.67	58.83	81442	24
2025-12-02 16:59:34	295.67	58.84	81444	24
2025-12-02 16:59:34	295.67	58.83	81444	24
2025-12-02 16:59:33	295.67	58.83	81441	24
2025-12-02 16:59:33	295.66	58.83	81443	24
2025-12-02 16:59:32	295.66	58.83	81441	24
2025-12-02 16:59:32	295.66	58.83	81440	24
2025-12-02 16:59:31	295.66	58.83	81441	24
2025-12-02 16:59:31	295.67	58.83	81440	24
2025-12-02 16:59:30	295.67	58.84	81440	24
2025-12-02 16:59:29	295.67	58.85	81441	24
2025-12-02 16:59:29	295.67	58.85	81443	24
2025-12-02 16:59:28	295.67	58.84	81441	24
2025-12-02 16:59:28	295.67	58.84	81440	24
2025-12-02 16:59:27	295.67	58.85	81441	24
2025-12-02 16:59:27	295.67	58.85	81441	24
2025-12-02 16:59:26	295.66	58.86	81441	24
2025-12-02 16:59:26	295.66	58.85	81439	24
2025-12-02 16:59:25	295.67	58.86	81441	24
2025-12-02 16:59:25	295.67	58.86	81441	24
2025-12-02 16:59:24	295.67	58.88	81440	24
2025-12-02 16:59:24	295.67	58.88	81439	24
2025-12-02 16:59:23	295.67	58.88	81444	24
2025-12-02 16:59:23	295.67	58.88	81443	24
2025-12-02 16:59:22	295.67	58.88	81438	24
2025-12-02 16:59:22	295.67	58.88	81439	24
2025-12-02 16:59:21	295.67	58.88	81445	24
2025-12-02 16:59:20	295.67	58.89	81442	24
2025-12-02 16:59:20	295.68	58.89	81443	24
2025-12-02 16:59:19	295.67	58.89	81442	24
2025-12-02 16:59:19	295.67	58.88	81443	24
2025-12-02 16:59:18	295.67	58.89	81443	24
2025-12-02 16:59:18	295.67	58.88	81442	24
2025-12-02 16:59:17	295.66	58.89	81445	24
2025-12-02 16:59:17	295.67	58.88	81440	24
2025-12-02 16:59:16	295.68	58.89	81443	24
2025-12-02 16:59:16	295.67	58.89	81442	24
2025-12-02 16:59:15	295.67	58.89	81438	24
2025-12-02 16:59:15	295.67	58.89	81442	24
2025-12-02 16:59:14	295.67	58.89	81439	24
2025-12-02 16:59:14	295.67	58.9	81441	24
2025-12-02 16:59:13	295.67	58.9	81441	24
2025-12-02 16:59:12	295.67	58.91	81442	24
2025-12-02 16:59:12	295.67	58.9	81440	24
2025-12-02 16:59:11	295.67	58.91	81439	24
2025-12-02 16:59:11	295.67	58.9	81440	24
